dataset,chr,bin_bdr,mean,bin_bdr_kb
1kg,3,9300,0.305568836942134,9.3
1kg,3,9400,0.306360057151903,9.4
1kg,3,9500,0.302948006566583,9.5
1kg,3,9600,0.303849243060928,9.6
1kg,3,9700,0.300712686026539,9.7
1kg,3,9800,0.299897123702953,9.8
1kg,3,9900,0.299582106962158,9.9
1kg,4,0,0.55138534857437,0
1kg,4,100,0.5203098277157,0.1
1kg,4,200,0.510865418334336,0.2
1kg,4,300,0.507208693645828,0.3
1kg,4,400,0.503217356672945,0.4
1kg,4,500,0.498481405566558,0.5
1kg,4,600,0.493101053574373,0.6
1kg,4,700,0.489995934793372,0.7
1kg,4,800,0.486571098499505,0.8
1kg,4,900,0.481191456279404,0.9
1kg,4,1000,0.478341603489619,1
1kg,4,1100,0.47361500257537,1.1
1kg,4,1200,0.472578786894181,1.2
1kg,4,1300,0.470098428921206,1.3
1kg,4,1400,0.465034421820576,1.4
1kg,4,1500,0.461928821524023,1.5
1kg,4,1600,0.456755634191972,1.6
1kg,4,1700,0.456700328517377,1.7
1kg,4,1800,0.452845629605663,1.8
1kg,4,1900,0.449340164249652,1.9
1kg,4,2000,0.448253433823117,2
1kg,4,2100,0.446561506123836,2.1
1kg,4,2200,0.442700720925849,2.2
1kg,4,2300,0.438912889109268,2.3
1kg,4,2400,0.438254033392752,2.4
1kg,4,2500,0.435958835850253,2.5
1kg,4,2600,0.430378156462746,2.6
1kg,4,2700,0.430796352916022,2.7
1kg,4,2800,0.425936141742236,2.8
1kg,4,2900,0.424509287369075,2.9
1kg,4,3000,0.422058279017822,3
1kg,4,3100,0.419319292225778,3.1
1kg,4,3200,0.416002535371579,3.2
1kg,4,3300,0.416064746116495,3.3
1kg,4,3400,0.412423890040758,3.4
1kg,4,3500,0.409193082637539,3.5
1kg,4,3600,0.406349240899835,3.6
1kg,4,3700,0.405639643630991,3.7
1kg,4,3800,0.403918617853568,3.8
1kg,4,3900,0.40282022046675,3.9
1kg,4,4000,0.39959944264831,4
1kg,4,4100,0.397384070540795,4.1
1kg,4,4200,0.396104754555429,4.2
1kg,4,4300,0.390528430495511,4.3
1kg,4,4400,0.391142457498966,4.4
1kg,4,4500,0.388207238969028,4.5
1kg,4,4600,0.38820149584862,4.6
1kg,4,4700,0.385038123865435,4.7
1kg,4,4800,0.384991790845627,4.8
1kg,4,4900,0.381969100490735,4.9
1kg,4,5000,0.382995436232314,5
1kg,4,5100,0.37917438895233,5.1
1kg,4,5200,0.377632026664205,5.2
1kg,4,5300,0.37574603583733,5.3
1kg,4,5400,0.370645581212739,5.4
1kg,4,5500,0.372566714534574,5.5
1kg,4,5600,0.370337659630044,5.6
1kg,4,5700,0.368808801258391,5.7
1kg,4,5800,0.367578632118191,5.8
1kg,4,5900,0.365403722627173,5.9
1kg,4,6000,0.36490572674842,6
1kg,4,6100,0.36094586982703,6.1
1kg,4,6200,0.360254790726487,6.2
1kg,4,6300,0.360174350072919,6.3
1kg,4,6400,0.359095298737809,6.4
1kg,4,6500,0.355241021196474,6.5
1kg,4,6600,0.353333160196335,6.6
1kg,4,6700,0.351127785997703,6.7
1kg,4,6800,0.3498057871292,6.8
1kg,4,6900,0.347912897007247,6.9
1kg,4,7000,0.349108334644317,7
1kg,4,7100,0.345658600540962,7.1
1kg,4,7200,0.344830296895413,7.2
1kg,4,7300,0.341406453141792,7.3
1kg,4,7400,0.341384210325334,7.4
1kg,4,7500,0.337737755578959,7.5
1kg,4,7600,0.339411789924016,7.6
1kg,4,7700,0.338574599870812,7.7
1kg,4,7800,0.337670383674006,7.8
1kg,4,7900,0.33566776346671,7.9
1kg,4,8000,0.33439373753211,8
1kg,4,8100,0.332293993192456,8.1
1kg,4,8200,0.331898954541973,8.2
1kg,4,8300,0.32926604291712,8.3
1kg,4,8400,0.328080461550235,8.4
1kg,4,8500,0.328688722003099,8.5
1kg,4,8600,0.325271857202169,8.6
1kg,4,8700,0.32782625043244,8.7
1kg,4,8800,0.324522060098474,8.8
1kg,4,8900,0.322496010155661,8.9
1kg,4,9000,0.323033111530854,9
1kg,4,9100,0.320344973922103,9.1
1kg,4,9200,0.319595394297132,9.2
1kg,4,9300,0.319420193170826,9.3
1kg,4,9400,0.317253560426502,9.4
1kg,4,9500,0.315350041135319,9.5
1kg,4,9600,0.31550669257034,9.6
1kg,4,9700,0.314584715414032,9.7
1kg,4,9800,0.314017920035081,9.8
1kg,4,9900,0.311608016668521,9.9
1kg,5,0,0.542492260576296,0
1kg,5,100,0.50815056185353,0.1
1kg,5,200,0.499253371847317,0.2
1kg,5,300,0.493865352556665,0.3
1kg,5,400,0.489670803358546,0.4
1kg,5,500,0.481328407433532,0.5
1kg,5,600,0.480166321001024,0.6
1kg,5,700,0.474194156559617,0.7
1kg,5,800,0.472303705201805,0.8
1kg,5,900,0.467573445294519,0.9
1kg,5,1000,0.463244044989663,1
1kg,5,1100,0.458346950207426,1.1
1kg,5,1200,0.45505977524669,1.2
1kg,5,1300,0.451993717065892,1.3
1kg,5,1400,0.447809654482432,1.4
1kg,5,1500,0.445248462899026,1.5
1kg,5,1600,0.439643406064324,1.6
1kg,5,1700,0.440299436150904,1.7
1kg,5,1800,0.436679884979775,1.8
1kg,5,1900,0.433603746576554,1.9
1kg,5,2000,0.431836991579327,2
1kg,5,2100,0.426351181102786,2.1
1kg,5,2200,0.426184607689839,2.2
1kg,5,2300,0.422048751859406,2.3
1kg,5,2400,0.420998174956539,2.4
1kg,5,2500,0.41805943171464,2.5
1kg,5,2600,0.41601019268721,2.6
1kg,5,2700,0.412744054571232,2.7
1kg,5,2800,0.412097503930543,2.8
1kg,5,2900,0.409938029328602,2.9
1kg,5,3000,0.408837318765129,3
1kg,5,3100,0.403749768544113,3.1
1kg,5,3200,0.401916504081484,3.2
1kg,5,3300,0.398878127223307,3.3
1kg,5,3400,0.396648834032422,3.4
1kg,5,3500,0.39408460066903,3.5
1kg,5,3600,0.393385904979902,3.6
1kg,5,3700,0.392029550220541,3.7
1kg,5,3800,0.391129631078485,3.8
1kg,5,3900,0.386433228237974,3.9
1kg,5,4000,0.38433975371814,4
1kg,5,4100,0.38383880811587,4.1
1kg,5,4200,0.380506455029786,4.2
1kg,5,4300,0.380591292110063,4.3
1kg,5,4400,0.376995956000213,4.4
1kg,5,4500,0.373831980145068,4.5
1kg,5,4600,0.373307934019751,4.6
1kg,5,4700,0.372060505823528,4.7
1kg,5,4800,0.371959306129938,4.8
1kg,5,4900,0.365908304084267,4.9
1kg,5,5000,0.36915991755736,5
1kg,5,5100,0.366159272946276,5.1
1kg,5,5200,0.362963013727872,5.2
1kg,5,5300,0.362721266387497,5.3
1kg,5,5400,0.359507133873869,5.4
1kg,5,5500,0.361137488853625,5.5
1kg,5,5600,0.357271223095481,5.6
1kg,5,5700,0.356284731334215,5.7
1kg,5,5800,0.353360063990941,5.8
1kg,5,5900,0.353564427976217,5.9
1kg,5,6000,0.353764434377096,6
1kg,5,6100,0.35108952097535,6.1
1kg,5,6200,0.348692503490201,6.2
1kg,5,6300,0.346970681892765,6.3
1kg,5,6400,0.347255580355285,6.4
1kg,5,6500,0.343574454910406,6.5
1kg,5,6600,0.341204106151463,6.6
1kg,5,6700,0.340349291034438,6.7
1kg,5,6800,0.342188110475892,6.8
1kg,5,6900,0.337525809173964,6.9
1kg,5,7000,0.337540228603764,7
1kg,5,7100,0.33569942505089,7.1
1kg,5,7200,0.334639150267136,7.2
1kg,5,7300,0.331535705973619,7.3
1kg,5,7400,0.333509234410951,7.4
1kg,5,7500,0.327965685683589,7.5
1kg,5,7600,0.329970652913079,7.6
1kg,5,7700,0.327990819844057,7.7
1kg,5,7800,0.326009778835201,7.8
1kg,5,7900,0.324448114965524,7.9
1kg,5,8000,0.324130821673711,8
1kg,5,8100,0.321132445923786,8.1
1kg,5,8200,0.320831028853745,8.2
1kg,5,8300,0.321365947768413,8.3
1kg,5,8400,0.317209928746178,8.4
1kg,5,8500,0.319695323972986,8.5
1kg,5,8600,0.315548127482696,8.6
1kg,5,8700,0.315655605949688,8.7
1kg,5,8800,0.31273724599212,8.8
1kg,5,8900,0.31386190164758,8.9
1kg,5,9000,0.309538832504591,9
1kg,5,9100,0.311331906609586,9.1
1kg,5,9200,0.311019600781792,9.2
1kg,5,9300,0.310894556390212,9.3
1kg,5,9400,0.306912286364764,9.4
1kg,5,9500,0.305602683217575,9.5
1kg,5,9600,0.30405190570188,9.6
1kg,5,9700,0.300914965569246,9.7
1kg,5,9800,0.303648547247687,9.8
1kg,5,9900,0.301487662773871,9.9
1kg,6,0,0.495217534458365,0
1kg,6,100,0.453877918181233,0.1
1kg,6,200,0.443915968210424,0.2
1kg,6,300,0.436984586296075,0.3
1kg,6,400,0.431774183427463,0.4
1kg,6,500,0.425783987618374,0.5
1kg,6,600,0.421582705928282,0.6
1kg,6,700,0.418407155060299,0.7
1kg,6,800,0.41460663048225,0.8
1kg,6,900,0.409650375536272,0.9
1kg,6,1000,0.4078182598773,1
1kg,6,1100,0.406636221542002,1.1
1kg,6,1200,0.402180755153602,1.2
1kg,6,1300,0.399343944227281,1.3
1kg,6,1400,0.396503118591497,1.4
1kg,6,1500,0.391122498277517,1.5
1kg,6,1600,0.390963238868718,1.6
1kg,6,1700,0.388022894162688,1.7
1kg,6,1800,0.384963119114334,1.8
1kg,6,1900,0.383310833651297,1.9
1kg,6,2000,0.377912616306108,2
1kg,6,2100,0.376745298403375,2.1
1kg,6,2200,0.37645117392505,2.2
1kg,6,2300,0.371644891194839,2.3
1kg,6,2400,0.36874193075749,2.4
1kg,6,2500,0.369557700515847,2.5
1kg,6,2600,0.36566020174541,2.6
1kg,6,2700,0.365437353681434,2.7
1kg,6,2800,0.36221365890522,2.8
1kg,6,2900,0.359508664695111,2.9
1kg,6,3000,0.35646778974532,3
1kg,6,3100,0.354901258497897,3.1
1kg,6,3200,0.353595218634254,3.2
1kg,6,3300,0.35030194160105,3.3
1kg,6,3400,0.348116536412678,3.4
1kg,6,3500,0.344331411576216,3.5
1kg,6,3600,0.344317758837772,3.6
1kg,6,3700,0.341996750680361,3.7
1kg,6,3800,0.341129125299029,3.8
1kg,6,3900,0.33704853796637,3.9
1kg,6,4000,0.335334623401695,4
1kg,6,4100,0.335543959238049,4.1
1kg,6,4200,0.333431345919401,4.2
1kg,6,4300,0.331427574314163,4.3
1kg,6,4400,0.330114122477135,4.4
1kg,6,4500,0.328097463281352,4.5
1kg,6,4600,0.328013166556166,4.6
1kg,6,4700,0.326260887427744,4.7
1kg,6,4800,0.324954471995584,4.8
1kg,6,4900,0.322300347680335,4.9
1kg,6,5000,0.322074595588497,5
1kg,6,5100,0.319956753773034,5.1
1kg,6,5200,0.318065464399398,5.2
1kg,6,5300,0.317189663647659,5.3
1kg,6,5400,0.315571255012811,5.4
1kg,6,5500,0.313326001325201,5.5
1kg,6,5600,0.312501700702143,5.6
1kg,6,5700,0.310662076174005,5.7
1kg,6,5800,0.309879840961273,5.8
1kg,6,5900,0.30733777855249,5.9
1kg,6,6000,0.305918974222902,6
1kg,6,6100,0.306340302526513,6.1
1kg,6,6200,0.303911088669757,6.2
1kg,6,6300,0.300635791108582,6.3
1kg,6,6400,0.303502661779814,6.4
1kg,6,6500,0.300622229053827,6.5
1kg,6,6600,0.301057435547644,6.6
1kg,6,6700,0.297153552352597,6.7
1kg,6,6800,0.297363401812259,6.8
1kg,6,6900,0.294481685022399,6.9
1kg,6,7000,0.293262091615382,7
1kg,6,7100,0.29292862994277,7.1
1kg,6,7200,0.29188828772353,7.2
1kg,6,7300,0.290008779863784,7.3
1kg,6,7400,0.290074226449629,7.4
1kg,6,7500,0.289712407599256,7.5
1kg,6,7600,0.287199917750842,7.6
1kg,6,7700,0.285701425197969,7.7
1kg,6,7800,0.28545888922462,7.8
1kg,6,7900,0.283795299326645,7.9
1kg,6,8000,0.283249097733964,8
1kg,6,8100,0.28164580584377,8.1
1kg,6,8200,0.282362602161877,8.2
1kg,6,8300,0.279775716092824,8.3
1kg,6,8400,0.27890313514673,8.4
1kg,6,8500,0.277645993190074,8.5
1kg,6,8600,0.274852665652041,8.6
1kg,6,8700,0.27429691383534,8.7
1kg,6,8800,0.274239923327097,8.8
1kg,6,8900,0.273519162833865,8.9
1kg,6,9000,0.272811517812512,9
1kg,6,9100,0.271322150097637,9.1
1kg,6,9200,0.269479778415046,9.2
1kg,6,9300,0.269451926278335,9.3
1kg,6,9400,0.26688495230039,9.4
1kg,6,9500,0.266502162667564,9.5
1kg,6,9600,0.266190732414908,9.6
1kg,6,9700,0.263174931886302,9.7
1kg,6,9800,0.2633911361284,9.8
1kg,6,9900,0.262312255451079,9.9
1kg,7,0,0.543825814831018,0
1kg,7,100,0.501324403930468,0.1
1kg,7,200,0.493294260379728,0.2
1kg,7,300,0.486114816641751,0.3
1kg,7,400,0.48355698148538,0.4
1kg,7,500,0.478162937104566,0.5
1kg,7,600,0.470870917929256,0.6
1kg,7,700,0.466407989244835,0.7
1kg,7,800,0.463212284460007,0.8
1kg,7,900,0.458035973141084,0.9
1kg,7,1000,0.452879823864228,1
1kg,7,1100,0.45031779544191,1.1
1kg,7,1200,0.447239747644862,1.2
1kg,7,1300,0.441766462190367,1.3
1kg,7,1400,0.437648318392069,1.4
1kg,7,1500,0.436339090075517,1.5
1kg,7,1600,0.432547833360322,1.6
1kg,7,1700,0.427125784250174,1.7
1kg,7,1800,0.425771134258832,1.8
1kg,7,1900,0.423667195680486,1.9
1kg,7,2000,0.420527099184058,2
1kg,7,2100,0.418047777234498,2.1
1kg,7,2200,0.413289452666513,2.2
1kg,7,2300,0.411847498423954,2.3
1kg,7,2400,0.407262153731297,2.4
1kg,7,2500,0.405000624367358,2.5
1kg,7,2600,0.405992377259089,2.6
1kg,7,2700,0.401520064505812,2.7
1kg,7,2800,0.398663861269263,2.8
1kg,7,2900,0.395903438614511,2.9
1kg,7,3000,0.393822656386426,3
1kg,7,3100,0.391319261399969,3.1
1kg,7,3200,0.385419146139725,3.2
1kg,7,3300,0.385411388526623,3.3
1kg,7,3400,0.384047159582669,3.4
1kg,7,3500,0.379466787936158,3.5
1kg,7,3600,0.378001056581782,3.6
1kg,7,3700,0.378335286250703,3.7
1kg,7,3800,0.374765491117256,3.8
1kg,7,3900,0.368789342198148,3.9
1kg,7,4000,0.373499304293037,4
1kg,7,4100,0.368265041599184,4.1
1kg,7,4200,0.36522787091381,4.2
1kg,7,4300,0.361353354988938,4.3
1kg,7,4400,0.363220636698337,4.4
1kg,7,4500,0.361411529736111,4.5
1kg,7,4600,0.359796608948619,4.6
1kg,7,4700,0.359270249546831,4.7
1kg,7,4800,0.356596355375152,4.8
1kg,7,4900,0.352027979997287,4.9
1kg,7,5000,0.350234376186486,5
1kg,7,5100,0.349177934909955,5.1
1kg,7,5200,0.349090976171928,5.2
1kg,7,5300,0.348277236554873,5.3
1kg,7,5400,0.344521000032918,5.4
1kg,7,5500,0.341275210911871,5.5
1kg,7,5600,0.338986181528532,5.6
1kg,7,5700,0.339500279925095,5.7
1kg,7,5800,0.338576949967201,5.8
1kg,7,5900,0.337821505214103,5.9
1kg,7,6000,0.335581438076091,6
1kg,7,6100,0.332192675663745,6.1
1kg,7,6200,0.332637360769058,6.2
1kg,7,6300,0.328206390138462,6.3
1kg,7,6400,0.329164275285721,6.4
1kg,7,6500,0.326526520279166,6.5
1kg,7,6600,0.324043901276246,6.6
1kg,7,6700,0.326203413738022,6.7
1kg,7,6800,0.322759496754592,6.8
1kg,7,6900,0.322975691194048,6.9
1kg,7,7000,0.320783392026877,7
1kg,7,7100,0.321207311426164,7.1
1kg,7,7200,0.314747136655259,7.2
1kg,7,7300,0.31528102831169,7.3
1kg,7,7400,0.316804737717444,7.4
1kg,7,7500,0.313333193462041,7.5
1kg,7,7600,0.312069700878184,7.6
1kg,7,7700,0.312145355340073,7.7
1kg,7,7800,0.309264311445536,7.8
1kg,7,7900,0.307557784010868,7.9
1kg,7,8000,0.30540518193579,8
1kg,7,8100,0.305597092917467,8.1
1kg,7,8200,0.304443490447672,8.2
1kg,7,8300,0.304610568189083,8.3
1kg,7,8400,0.303516420571071,8.4
1kg,7,8500,0.299462334965531,8.5
1kg,7,8600,0.297978569630873,8.6
1kg,7,8700,0.297315844568054,8.7
1kg,7,8800,0.297400655247202,8.8
1kg,7,8900,0.295124090583556,8.9
1kg,7,9000,0.295756585488772,9
1kg,7,9100,0.293070723041498,9.1
1kg,7,9200,0.290304782065938,9.2
1kg,7,9300,0.289763353011762,9.3
1kg,7,9400,0.286579298041732,9.4
1kg,7,9500,0.287727381941927,9.5
1kg,7,9600,0.287078767493261,9.6
1kg,7,9700,0.287514125220403,9.7
1kg,7,9800,0.286159808600496,9.8
1kg,7,9900,0.285753917034814,9.9
1kg,8,0,0.537579719275679,0
1kg,8,100,0.498313057212978,0.1
1kg,8,200,0.490101403348429,0.2
1kg,8,300,0.484056790591634,0.3
1kg,8,400,0.48000419145058,0.4
1kg,8,500,0.470280076117622,0.5
1kg,8,600,0.465428525149692,0.6
1kg,8,700,0.462287773052408,0.7
1kg,8,800,0.454797077023713,0.8
1kg,8,900,0.450415333480789,0.9
1kg,8,1000,0.447293526371783,1
1kg,8,1100,0.442164621644672,1.1
1kg,8,1200,0.438942847549718,1.2
1kg,8,1300,0.433013269040956,1.3
1kg,8,1400,0.427805210070998,1.4
1kg,8,1500,0.425035261619216,1.5
1kg,8,1600,0.422615807828239,1.6
1kg,8,1700,0.420837420010441,1.7
1kg,8,1800,0.416791754001352,1.8
1kg,8,1900,0.411869065990826,1.9
1kg,8,2000,0.407855078767172,2
1kg,8,2100,0.403559919036447,2.1
1kg,8,2200,0.402440396614406,2.2
1kg,8,2300,0.399491883918474,2.3
1kg,8,2400,0.396331716704999,2.4
1kg,8,2500,0.393126257561467,2.5
1kg,8,2600,0.39076475396237,2.6
1kg,8,2700,0.387420664782566,2.7
1kg,8,2800,0.384982836022634,2.8
1kg,8,2900,0.380315613188064,2.9
1kg,8,3000,0.381488941486961,3
1kg,8,3100,0.376748340733662,3.1
1kg,8,3200,0.374522192818725,3.2
1kg,8,3300,0.371067472705192,3.3
1kg,8,3400,0.369589290505891,3.4
1kg,8,3500,0.366087861219283,3.5
1kg,8,3600,0.363426494635794,3.6
1kg,8,3700,0.362607552412817,3.7
1kg,8,3800,0.361123381115096,3.8
1kg,8,3900,0.357307895927972,3.9
1kg,8,4000,0.357181948874607,4
1kg,8,4100,0.352793470120855,4.1
1kg,8,4200,0.3505394937049,4.2
1kg,8,4300,0.348818572015641,4.3
1kg,8,4400,0.346183462955955,4.4
1kg,8,4500,0.344909095994678,4.5
1kg,8,4600,0.342909962075302,4.6
1kg,8,4700,0.341372953613326,4.7
1kg,8,4800,0.339696923244222,4.8
1kg,8,4900,0.3350126506974,4.9
1kg,8,5000,0.339390380959379,5
1kg,8,5100,0.333035478858581,5.1
1kg,8,5200,0.330748722191883,5.2
1kg,8,5300,0.330963669174418,5.3
1kg,8,5400,0.327662627205856,5.4
1kg,8,5500,0.326481855525488,5.5
1kg,8,5600,0.325075335291688,5.6
1kg,8,5700,0.3248762277169,5.7
1kg,8,5800,0.319892792900224,5.8
1kg,8,5900,0.318780474945986,5.9
1kg,8,6000,0.316914134023681,6
1kg,8,6100,0.317511979482349,6.1
1kg,8,6200,0.316971937380727,6.2
1kg,8,6300,0.312565176310379,6.3
1kg,8,6400,0.312016032599638,6.4
1kg,8,6500,0.310831678838815,6.5
1kg,8,6600,0.30947859239756,6.6
1kg,8,6700,0.309974196720352,6.7
1kg,8,6800,0.305094022813751,6.8
1kg,8,6900,0.305311802373802,6.9
1kg,8,7000,0.304574824402028,7
1kg,8,7100,0.303858356005081,7.1
1kg,8,7200,0.300742703130585,7.2
1kg,8,7300,0.301285086243925,7.3
1kg,8,7400,0.298928285494351,7.4
1kg,8,7500,0.297603999742078,7.5
1kg,8,7600,0.293357292604418,7.6
1kg,8,7700,0.293657617650408,7.7
1kg,8,7800,0.293615188129251,7.8
1kg,8,7900,0.289291995909027,7.9
1kg,8,8000,0.29077615712409,8
1kg,8,8100,0.290786544711463,8.1
1kg,8,8200,0.288532346892724,8.2
1kg,8,8300,0.286682649989947,8.3
1kg,8,8400,0.287422230198263,8.4
1kg,8,8500,0.283498016733864,8.5
1kg,8,8600,0.283987388819298,8.6
1kg,8,8700,0.281852808288354,8.7
1kg,8,8800,0.279475394649257,8.8
1kg,8,8900,0.280570873491568,8.9
1kg,8,9000,0.278339831166443,9
1kg,8,9100,0.2779199283273,9.1
1kg,8,9200,0.276893876834869,9.2
1kg,8,9300,0.274593871948919,9.3
1kg,8,9400,0.272819274180463,9.4
1kg,8,9500,0.27518251796573,9.5
1kg,8,9600,0.272536141912069,9.6
1kg,8,9700,0.270965950222461,9.7
1kg,8,9800,0.269055689414927,9.8
1kg,8,9900,0.269775494409613,9.9
1kg,9,0,0.522700178026196,0
1kg,9,100,0.483147151571287,0.1
1kg,9,200,0.475260250869275,0.2
1kg,9,300,0.467583618277452,0.3
1kg,9,400,0.461833093156784,0.4
1kg,9,500,0.452622225922966,0.5
1kg,9,600,0.4482377097148,0.6
1kg,9,700,0.441611299899794,0.7
1kg,9,800,0.440342294574166,0.8
1kg,9,900,0.429787738898701,0.9
1kg,9,1000,0.428601437421084,1
1kg,9,1100,0.423345934360825,1.1
1kg,9,1200,0.416907749244123,1.2
1kg,9,1300,0.414002299172379,1.3
1kg,9,1400,0.411353024084955,1.4
1kg,9,1500,0.405747442746958,1.5
1kg,9,1600,0.40617508603309,1.6
1kg,9,1700,0.39999804879471,1.7
1kg,9,1800,0.394792455721396,1.8
1kg,9,1900,0.391746510649659,1.9
1kg,9,2000,0.388730260048745,2
1kg,9,2100,0.385691586667823,2.1
1kg,9,2200,0.381441300222081,2.2
1kg,9,2300,0.379483248249245,2.3
1kg,9,2400,0.377581918496423,2.4
1kg,9,2500,0.373737311796054,2.5
1kg,9,2600,0.37016624643308,2.6
1kg,9,2700,0.367623921512436,2.7
1kg,9,2800,0.365265156667948,2.8
1kg,9,2900,0.359400738876452,2.9
1kg,9,3000,0.36260778956062,3
1kg,9,3100,0.36029375551041,3.1
1kg,9,3200,0.354934273926305,3.2
1kg,9,3300,0.354160211565026,3.3
1kg,9,3400,0.351088154192726,3.4
1kg,9,3500,0.34763263225965,3.5
1kg,9,3600,0.350062230990324,3.6
1kg,9,3700,0.343359653167219,3.7
1kg,9,3800,0.341022491491166,3.8
1kg,9,3900,0.340096635046374,3.9
1kg,9,4000,0.337738552162605,4
1kg,9,4100,0.336507885511515,4.1
1kg,9,4200,0.335383816354953,4.2
1kg,9,4300,0.331191879828809,4.3
1kg,9,4400,0.329779179500423,4.4
1kg,9,4500,0.327084193446201,4.5
1kg,9,4600,0.325387473051333,4.6
1kg,9,4700,0.323819205150454,4.7
1kg,9,4800,0.321546701223917,4.8
1kg,9,4900,0.322159023191503,4.9
1kg,9,5000,0.318277333158652,5
1kg,9,5100,0.31546610514374,5.1
1kg,9,5200,0.316237718300323,5.2
1kg,9,5300,0.313885460009171,5.3
1kg,9,5400,0.311561492214517,5.4
1kg,9,5500,0.310296211399595,5.5
1kg,9,5600,0.307748869013732,5.6
1kg,9,5700,0.305392877802591,5.7
1kg,9,5800,0.306621025420643,5.8
1kg,9,5900,0.305369887645352,5.9
1kg,9,6000,0.302645323894899,6
1kg,9,6100,0.300525421370061,6.1
1kg,9,6200,0.296833684123573,6.2
1kg,9,6300,0.297993339704848,6.3
1kg,9,6400,0.297104519745484,6.4
1kg,9,6500,0.295971505183355,6.5
1kg,9,6600,0.29339934374056,6.6
1kg,9,6700,0.293777433261084,6.7
1kg,9,6800,0.290849064550545,6.8
1kg,9,6900,0.285015439781372,6.9
1kg,9,7000,0.287829832802249,7
1kg,9,7100,0.28714557662235,7.1
1kg,9,7200,0.285653843187672,7.2
1kg,9,7300,0.287747219751742,7.3
1kg,9,7400,0.283331128829605,7.4
1kg,9,7500,0.279153065241832,7.5
1kg,9,7600,0.277441076817472,7.6
1kg,9,7700,0.280802865474379,7.7
1kg,9,7800,0.278578821059807,7.8
1kg,9,7900,0.276058793011804,7.9
1kg,9,8000,0.275897503918412,8
1kg,9,8100,0.272736090996882,8.1
1kg,9,8200,0.273148707906343,8.2
1kg,9,8300,0.271679545332141,8.3
1kg,9,8400,0.269459951613479,8.4
1kg,9,8500,0.268950577669038,8.5
1kg,9,8600,0.268489963512449,8.6
1kg,9,8700,0.265045621056778,8.7
1kg,9,8800,0.266962488820691,8.8
1kg,9,8900,0.26532186828823,8.9
1kg,9,9000,0.264584669696104,9
1kg,9,9100,0.260525721022914,9.1
1kg,9,9200,0.261501349882511,9.2
1kg,9,9300,0.259008440073803,9.3
1kg,9,9400,0.260115174702385,9.4
1kg,9,9500,0.257297359862672,9.5
1kg,9,9600,0.257337764755774,9.6
1kg,9,9700,0.254197756386249,9.7
1kg,9,9800,0.253885310180626,9.8
1kg,9,9900,0.255759717347631,9.9
1kg,10,0,0.545187472262447,0
1kg,10,100,0.50958130673301,0.1
1kg,10,200,0.502014812187297,0.2
1kg,10,300,0.496111445555092,0.3
1kg,10,400,0.489134379010241,0.4
1kg,10,500,0.483220545843999,0.5
1kg,10,600,0.480222757160467,0.6
1kg,10,700,0.47695512895429,0.7
1kg,10,800,0.470389049933312,0.8
1kg,10,900,0.468115394376976,0.9
1kg,10,1000,0.462878641136864,1
1kg,10,1100,0.45689225534425,1.1
1kg,10,1200,0.4525836991715,1.2
1kg,10,1300,0.448023575630797,1.3
1kg,10,1400,0.444284629465577,1.4
1kg,10,1500,0.438613968025897,1.5
1kg,10,1600,0.437363454724911,1.6
1kg,10,1700,0.432115740561704,1.7
1kg,10,1800,0.428941511851252,1.8
1kg,10,1900,0.429309972348919,1.9
1kg,10,2000,0.425927829525815,2
1kg,10,2100,0.422894545534245,2.1
1kg,10,2200,0.422418153882533,2.2
1kg,10,2300,0.415236831320469,2.3
1kg,10,2400,0.413667372760985,2.4
1kg,10,2500,0.414295029702084,2.5
1kg,10,2600,0.410516013149083,2.6
1kg,10,2700,0.406071395439987,2.7
1kg,10,2800,0.402705324093649,2.8
1kg,10,2900,0.398451702402206,2.9
1kg,10,3000,0.399615416121577,3
1kg,10,3100,0.397908977474643,3.1
1kg,10,3200,0.39483763309691,3.2
1kg,10,3300,0.390989894646994,3.3
1kg,10,3400,0.390602906203047,3.4
1kg,10,3500,0.383098228934759,3.5
1kg,10,3600,0.384581146908127,3.6
1kg,10,3700,0.38189588227008,3.7
1kg,10,3800,0.381867042151874,3.8
1kg,10,3900,0.375661976791971,3.9
1kg,10,4000,0.377276751333459,4
1kg,10,4100,0.37470888137641,4.1
1kg,10,4200,0.369935818608341,4.2
1kg,10,4300,0.370676271670313,4.3
1kg,10,4400,0.3656338962926,4.4
1kg,10,4500,0.362624892127382,4.5
1kg,10,4600,0.363269639207078,4.6
1kg,10,4700,0.357330080111569,4.7
1kg,10,4800,0.356645470645129,4.8
1kg,10,4900,0.35717407987487,4.9
1kg,10,5000,0.354654370557644,5
1kg,10,5100,0.352716228672574,5.1
1kg,10,5200,0.352640321639158,5.2
1kg,10,5300,0.345760899567599,5.3
1kg,10,5400,0.346964889679547,5.4
1kg,10,5500,0.345681794270683,5.5
1kg,10,5600,0.343953899978016,5.6
1kg,10,5700,0.340233950064739,5.7
1kg,10,5800,0.340637429636684,5.8
1kg,10,5900,0.33703545821931,5.9
1kg,10,6000,0.338146826037045,6
1kg,10,6100,0.334896836155717,6.1
1kg,10,6200,0.334647181380783,6.2
1kg,10,6300,0.332255182993489,6.3
1kg,10,6400,0.330292355765094,6.4
1kg,10,6500,0.332377924403381,6.5
1kg,10,6600,0.326215456036693,6.6
1kg,10,6700,0.327082169900214,6.7
